-34.93552228,1.28626421
10.71540733,-18.85295876
39.99860818,5.873005917
-50.31065934,-1.177492276
2.408461674,-4.397632813
9.944901417,-4.569334179
78.03060846,-3.549453964
31.9710542,-9.876074938
65.14907742,-1.901900858
-8.786651234,11.04918135
-35.73590203,-3.127310517
26.33383891,-0.06802888
38.33223628,5.275269189
61.7558262,10.65592083
-27.61272155,-26.25378694
4.223069336,0.255020131
61.75694116,10.66369181
38.26876663,-6.090220807
13.25833349,9.826612707
-26.86833177,-17.75646221
0.57228604,-19.56601679
-109.5491261,-8.048503568
-8.265587846,-2.304675442
-3.003511303,-3.765149847
9.973159694,-15.96445223
22.026961,8.090784431
-0.897054755,-15.59468296
94.49481096,-3.204706206
37.0752385,5.986905987
17.47404944,13.08983679
-37.27904591,-23.3321042
17.5814536,-9.715623977
-8.726700351,-12.67244449
-1.339993236,2.708207504
-14.57640962,6.78156511
-27.26808956,21.55338007
-26.32266957,21.82296224
-20.21006672,-12.65776623
-13.54540233,-5.810595169
-15.47283131,-6.339109335
-29.31004068,-4.949741633
-73.60425066,8.926497957
-74.30491848,7.698302793
-11.51599303,-6.196095045
-33.23927464,-13.26773262
11.89069911,7.366580254
57.09686906,1.089469454
27.31275022,11.5871605
4.430261571,4.275471395
-50.05341135,-19.950463
-73.85799932,-17.89603593
-13.70553058,12.06511945
59.73102082,6.044434151
23.08427813,15.60473467
15.01862184,-1.010895866
-8.348762499,-20.97948478
15.89887079,0.1731807
18.34810763,-1.229056036
14.82459134,-4.117285473
-47.35586037,34.67573638
41.1902406,6.08438878
34.50415095,-4.867202361
-106.4428684,-15.518374
-101.6491408,-11.70591797
-60.38629837,-20.60640714
69.86839497,-7.88168858
49.6557763,9.421540875
69.89027365,3.555806252
35.17332484,0.462250703
34.71322493,-4.932329204
22.82319124,5.182171413
-32.43989587,8.061072292
-28.99966394,4.592153521
-69.22369029,-11.54671584
-22.44342224,13.79146924
-19.02653406,12.65397063
-23.63369871,14.47976109
-71.73520388,15.89117401
-23.63371785,14.47958955
-109.9360158,1.136896592
-1.785197037,11.93244821
-2.052730118,12.89835062
-14.41504716,12.6121176
-106.478383,-0.902249718
-23.9370198,-15.51485857
60.60020285,-4.188165501
60.16064991,-15.47281266
-57.64534397,2.127482887
-31.7097975,21.56197342
-31.38269091,12.4016331
-34.58879656,0.292061737
27.03136752,6.676631963
-39.6489382,15.42841411
-48.31115601,-11.18473413
-32.62981931,21.28434219
-116.7557749,-21.1644856
-64.73338785,16.76615852
-10.92675162,-9.031136304
40.24724427,-16.98262303
-2.832654395,-11.10720078
55.50326607,-4.51720831
-62.80442521,5.892929504
52.06094078,-0.164485065
-2.923575552,6.702739166
6.970116346,-2.127201929
-2.93622821,-22.50454714
-21.17331237,-0.635377431
-12.73017592,25.49970598
12.31713497,-2.730354232
-66.91611822,-4.704979072
-43.29181492,0.602918821
-47.84251534,-1.681825494
84.44294076,-5.679873225
-106.6867148,-4.044900544
-52.31538434,-2.562118505
-68.78983262,2.045180176
-43.10737125,-2.11692873
15.56018837,5.248949488
-21.06928608,8.95068382
41.20045831,6.081312063
60.7484878,-1.013825738
62.11929489,1.454335075
28.52687153,10.87409635
39.76226255,-0.4850271
52.76450397,-2.161805267
22.0523755,8.078022024
-34.2145621,9.270749031
44.00984201,-8.608643013
59.40371643,-0.255441586
23.65102815,-5.922837522
-17.242448,6.822587246
-4.135500422,22.90447962
37.37056712,16.4094962
64.93633857,-5.941818082
-62.40053884,-3.306732254
12.15318229,6.421597212
15.65877805,12.56772839
-19.31477585,-13.25361222
55.87434452,-6.402110749
-73.30444415,10.27466261
-48.41836573,25.37319194
-58.82150065,-11.80506453
40.58727753,0.750840996
-9.510868271,-17.98448026
33.90759968,-21.64055296
5.849290276,-4.639850732
44.6383122,-6.471064539
44.23958421,-20.06864603
8.061912878,-1.874952759
-34.51705989,-11.11283644
-17.30773242,10.94582403
73.84167415,3.703717277
-37.72687787,12.7603449
35.16684695,-17.35276009
-38.96705227,-4.366516511
-36.33788082,-2.610280314
-50.77699201,13.00588052
-32.89373368,4.99096634
-94.54482003,4.483207945
-93.48901997,4.715622041
-97.86956986,5.589267511
-31.60409702,6.04466211
15.77972309,11.63048232
29.66132364,-1.166544991
-75.29022768,-0.756948207
-76.51699579,-0.057300278
15.43721959,-2.877185075
12.04269741,2.330365943
-52.64111217,27.07623147
-51.93588311,28.30295684
-54.56839598,26.54869753
-79.11328853,-1.825069356
-69.1940844,-1.042801977
-62.40410002,4.010301493
-100.2884229,-8.511265246
1.68265242,4.918991415
22.25282331,7.131344402
-18.13793758,5.644287733
9.875909614,5.964331657
16.63625165,-10.92504835
63.43335048,-3.373186465
-28.23790071,-20.2054249
72.55877908,-3.769167189
25.45847838,6.941867978
15.71456626,0.23109214
31.24006747,8.529699102
-19.686469,15.52672693
-28.50316638,2.679013821
-35.83426466,16.51348803
-25.08625858,1.541612382
-33.19329049,-10.97759577
-5.81353482,-3.710464468
-1.462596456,-4.560157586
-9.135643762,2.050608863
-61.94715162,-10.73886174
-138.2725416,-5.516697044
-2.453937929,-9.809511549
-55.62637733,-11.99024308
-72.01126012,-5.074323515
-60.3989707,4.506087242
-86.09655072,-3.589208382
15.46924614,9.387311299
-19.61924304,-12.2692231
-61.68844896,-2.083429619
48.54818282,0.987379818
39.17082974,-1.716449855
-85.96887599,7.045074766
-6.206674679,3.712195378
-104.087208,-44.0413522
0.82825975,-9.104640088
64.26883828,-6.26302883
65.23276628,-5.997298714
21.79495375,-11.44234027
-60.81653307,-11.40105114
-59.68690307,-9.767015775
35.18686309,-21.41937809
-20.38509232,-3.527637005
-11.86820391,7.076377729
45.85227092,-15.33827943
21.85830114,-6.463990273
68.59172345,-14.41948821
27.89193299,8.748657607
-19.01935782,-3.717061319
45.81423959,-8.034244074
-98.90755513,5.348162549
-25.08433694,-20.36773787
-40.58309971,-14.06549197
-11.16626149,-3.978271201
-7.318503188,-2.90372866
-9.767252858,-1.504933235
-8.978045875,-4.396221735
-13.11810571,6.029420055
15.01457267,-1.004144036
-99.82645854,-2.234773356
-34.99925534,7.175328479
-31.85459657,7.004166552
81.44706309,-4.696821085
73.38335669,-1.711173971
35.83773156,-8.781479906
27.86649867,-5.831947541
22.15469041,7.180691486
-64.33972041,-6.140765998
-61.32928462,0.146282391
-61.93917583,-5.213219658
-44.48301684,0.378252656
-55.54683568,1.734934674
-56.88926678,-0.754232024
-21.88331443,12.76324789
-61.08644076,2.391983557
-16.78754035,-13.78904516
-42.7425689,-12.7876379
-35.96395558,-10.91385882
-30.35049974,-10.17857131
-60.24864038,32.25270895
-16.62524692,26.77131695
16.9195097,-3.669263002
48.31009923,14.24365196
67.17420039,-5.505728018
-31.30570451,-1.337035925
-26.4915717,-0.923009969
-26.2239005,-1.887928144
-29.37795336,-1.715777
4.441154198,-3.895534565
-10.62320418,-1.803412955
41.02784426,-8.461811409
-25.9110135,-6.913177152
-11.80682883,-1.136741706
-32.00434339,7.944336211
-32.70058719,6.713772672
8.187435126,9.454726134
3.399953565,-0.04523296
1.772678686,1.664697369
8.176782593,-14.18755514
72.40718643,-6.062029719
75.04972776,-0.214605282
0.033907643,0.193352902
-60.76726711,-41.53134727
-194.6541219,46.29410989
-77.15624286,-17.68018832
-6.14152189,0.497006788
-61.40452387,4.268685816
51.0335718,11.86095671
35.21925951,8.676374411
1.65192983,2.582760412
49.71782315,-6.091790798
5.169186047,-3.565737554
61.18095348,-6.990730188
36.49611984,-10.75720917
-37.17465426,10.82308222
4.520950519,-22.62301946
-7.149111969,12.52713498
-13.23011707,-11.77867691
12.82565812,-15.18315664
-1.575613879,-5.418486787
-9.32027745,8.874647356
-10.54689508,9.575313854
6.545898395,-0.228782087
70.84629541,3.828191561
-28.13727364,34.10400095
17.35199453,8.148631983
-5.581214692,20.46325269
-11.45372037,9.298787463
-0.011613898,-2.99469421
11.11259209,-5.23918883
-104.7454636,-24.9859931
-55.66729586,-1.454282592
-27.54634882,-18.97426248
-9.857519451,-19.3394189
-24.98552799,1.511322555
-29.31096695,12.00646276
54.35061246,3.43498762
8.529378244,7.590825425
38.56337891,-7.064562226
25.02775276,0.672810815
-6.701393989,3.329658111
-11.25203657,1.021514189
-39.41750745,-9.759630484
64.90608388,8.710160639
-39.41848304,-9.766430096
-59.41409981,-34.96422433
-9.91556832,-7.905657535
51.13845164,-3.622503788
23.78412266,-17.34948373
41.65235085,-3.142959353
-12.27619813,-22.00324644
-44.02136896,1.685642411
-16.90145571,-13.77202141
15.83239695,-11.18272773
24.4897497,-4.705116821
-130.8341959,13.5111234
-1.109739679,-6.444436299
-49.20994665,12.76950112
74.61496068,-2.410410916
15.78108504,-12.05956496
69.86039575,3.564556989
-32.25474268,19.40010018
-43.1541133,42.046517
44.10129724,6.861308779
29.3116485,8.004535752
-34.72628229,8.542734016
53.16782903,11.46332483
31.74494619,-4.810034347
-116.4717898,-10.73743291
-31.07711729,-10.46999802
35.60970691,14.98663407
17.7400919,-17.98350549
23.00596473,-3.060214512
-19.60998151,2.323648777
-3.811458631,2.334422098
51.30233459,10.89576838
39.11748804,2.374594241
-76.04185439,2.122428806
0.911184363,-1.852673675
-0.25181422,6.160273173
-82.37498209,-20.30960162
-81.40677692,-20.0472761
-27.16637895,5.156836792
-58.50719332,-2.252960243
50.58571456,-1.746781217
-62.9913136,2.742877923
55.68198492,-1.375984958
-83.97943348,16.90147034
-8.12016925,-21.94845959
33.00678726,5.017130526
41.63553103,0.101314378
-75.04400168,-32.97321648
-50.48190729,0.669658744
-84.01133955,16.91163352
31.49094906,-3.849526998
37.01993129,-1.286238354
2.787677189,-9.483510686
5.992462468,21.3387153
-109.181917,-9.934332518
-3.725264766,4.657639238
73.38488788,0.626422675
-16.62943368,-9.71559787
25.83308973,-4.017436426
10.28607101,1.759236594
-31.98306141,-23.07203737
9.336297732,1.490316195
-19.72163437,-13.6750753
24.30367162,3.52725968
25.8332291,-4.016465053
59.73254847,-8.537278242
27.47612587,-1.646736442
-77.07937291,-25.27903095
-120.5305089,16.93323874
-34.32750226,-3.876267222
-28.15281674,8.113055644
72.09666742,-1.00353247
-47.72672878,19.28487033
10.84753352,2.13623517
-8.815948076,17.44951561
-50.05541119,11.58854816
-16.66697569,-18.83094319
-60.14851505,-17.4747076
53.7460675,-1.875362482
5.310272274,0.475609498
35.28501268,4.540387507
-92.04266956,-4.241501232
29.42697019,15.27270451
23.1684738,0.095450385
-22.93510679,-20.81543207
-34.05276929,23.82671681
-32.63809886,-12.90932075
29.57274758,18.43561668
-1.73575085,6.041881906
-72.13275999,25.97038479
19.3917189,6.321493916
17.55117123,13.07431387
46.48283967,9.585207425
-45.78523832,6.092918303
-42.92412516,5.997176215
72.09731529,-8.284307168
75.84344628,-3.096213575
-45.16024001,-4.944391529
-18.00718412,-12.19461025
35.11499764,1.381603222
-32.6846764,-16.06342502
-59.37085187,20.23740695
-11.32996145,5.17210011
-29.46060958,-30.8959242
-66.02128412,1.996898631
-30.4253257,8.568047734
-62.89614695,-45.20311018
-62.89628261,-45.20408055
-5.901550555,10.03352233
9.577919007,-26.38486353
-32.7477852,-3.791614999
-19.39537342,15.458608
-7.670119477,25.8507163
-21.41403078,-33.86694908
-2.575358157,-4.780113741
81.5257782,13.99221927
21.50822102,5.01732366
-26.71005496,-14.56725731
-19.1686144,7.162160858
-19.68425697,9.094713126
61.17560497,1.183306469
99.77221386,-1.435283339
1.671743728,-27.5472595
1.671724585,-27.54743104
38.52055682,-2.95870768
43.31967836,-1.624770985
70.6894561,-10.73155298
0.295875292,-11.29242431
112.7439265,-2.232887274
21.4289844,2.751045706
35.10217393,-1.795635394
